gene,geneLabel,ensemble_symbol,protein,proteinLabel
http://www.wikidata.org/entity/Q18034374,SPAG7,ENSG00000091640,http://www.wikidata.org/entity/Q21122068,Sperm associated antigen 7
http://www.wikidata.org/entity/Q18034533,MTFR1,ENSG00000066855,http://www.wikidata.org/entity/Q21117582,"Mitochondrial fission regulator 1, isoform CRA_a"
http://www.wikidata.org/entity/Q18034533,MTFR1,ENSG00000066855,http://www.wikidata.org/entity/Q21151196,Mitochondrial fission regulator 1
http://www.wikidata.org/entity/Q18034533,MTFR1,ENSG00000066855,http://www.wikidata.org/entity/Q21173791,Mitochondrial fission regulator 1
http://www.wikidata.org/entity/Q18034637,ACAP1,ENSG00000072818,http://www.wikidata.org/entity/Q21115273,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
http://www.wikidata.org/entity/Q18034695,DELE1,ENSG00000081791,http://www.wikidata.org/entity/Q21112051,DAP3 binding cell death enhancer 1
http://www.wikidata.org/entity/Q18034853,RHOBTB1,ENSG00000072422,http://www.wikidata.org/entity/Q21122691,Rho related BTB domain containing 1
http://www.wikidata.org/entity/Q18034853,RHOBTB1,ENSG00000072422,http://www.wikidata.org/entity/Q21149255,"Rho-related BTB domain containing 1, isoform CRA_c"
http://www.wikidata.org/entity/Q18034856,NUAK1,ENSG00000074590,http://www.wikidata.org/entity/Q21120739,NUAK family kinase 1
http://www.wikidata.org/entity/Q18034856,NUAK1,ENSG00000074590,http://www.wikidata.org/entity/Q21140060,NUAK family SNF1-like kinase 1
http://www.wikidata.org/entity/Q18034856,NUAK1,ENSG00000074590,http://www.wikidata.org/entity/Q21150358,"NUAK family, SNF1-like kinase, 1, isoform CRA_a"
http://www.wikidata.org/entity/Q18034905,WDR1,ENSG00000071127,http://www.wikidata.org/entity/Q21174621,WD repeat domain 1
http://www.wikidata.org/entity/Q18035053,FRY,ENSG00000073910,http://www.wikidata.org/entity/Q21202995,FRY microtubule binding protein
http://www.wikidata.org/entity/Q18035194,SPEG,ENSG00000072195,http://www.wikidata.org/entity/Q21201650,Striated muscle enriched protein kinase
http://www.wikidata.org/entity/Q18035393,PPIE,ENSG00000084072,http://www.wikidata.org/entity/Q21103456,Peptidylprolyl isomerase E
http://www.wikidata.org/entity/Q18035393,PPIE,ENSG00000084072,http://www.wikidata.org/entity/Q21146346,Peptidyl-prolyl cis-trans isomerase E
http://www.wikidata.org/entity/Q18035483,SPTLC1,ENSG00000090054,http://www.wikidata.org/entity/Q21135688,Serine palmitoyltransferase long chain base subunit 1
http://www.wikidata.org/entity/Q18035531,SPAG5,ENSG00000076382,http://www.wikidata.org/entity/Q21112651,Sperm associated antigen 5
http://www.wikidata.org/entity/Q18036053,MID2,ENSG00000080561,http://www.wikidata.org/entity/Q21122244,Midline 2
http://www.wikidata.org/entity/Q18036168,RABL2B,ENSG00000079974,http://www.wikidata.org/entity/Q21120531,"RAB, member of RAS oncogene family like 2B"
http://www.wikidata.org/entity/Q18036168,RABL2B,ENSG00000079974,http://www.wikidata.org/entity/Q21139019,Rab-like protein 2B
http://www.wikidata.org/entity/Q18036187,BAZ2A,ENSG00000076108,http://www.wikidata.org/entity/Q21105459,Bromodomain adjacent to zinc finger domain 2A
http://www.wikidata.org/entity/Q18036531,VASH1,ENSG00000071246,http://www.wikidata.org/entity/Q21115777,Vasohibin 1
http://www.wikidata.org/entity/Q18036605,SIRT2,ENSG00000068903,http://www.wikidata.org/entity/Q21108304,Sirtuin 2
http://www.wikidata.org/entity/Q18036625,TPX2,ENSG00000088325,http://www.wikidata.org/entity/Q21115409,TPX2 microtubule nucleation factor
http://www.wikidata.org/entity/Q18037562,PPP1R15A,ENSG00000087074,http://www.wikidata.org/entity/Q21114212,Protein phosphatase 1 regulatory subunit 15A
http://www.wikidata.org/entity/Q18037883,OSBPL3,ENSG00000070882,http://www.wikidata.org/entity/Q21121795,Oxysterol binding protein like 3
http://www.wikidata.org/entity/Q18039561,TMEM230,ENSG00000089063,http://www.wikidata.org/entity/Q21136340,Transmembrane protein 230
http://www.wikidata.org/entity/Q18039678,CPSF1,ENSG00000071894,http://www.wikidata.org/entity/Q21106920,Cleavage and polyadenylation specific factor 1
http://www.wikidata.org/entity/Q18039678,CPSF1,ENSG00000071894,http://www.wikidata.org/entity/Q21140963,"Cleavage and polyadenylation specific factor 1, 160kDa, isoform CRA_a"
http://www.wikidata.org/entity/Q18039678,CPSF1,ENSG00000071894,http://www.wikidata.org/entity/Q21147300,Cleavage and polyadenylation-specificity factor subunit 1
http://www.wikidata.org/entity/Q18040046,SDF4,ENSG00000078808,http://www.wikidata.org/entity/Q21105580,Stromal cell derived factor 4
http://www.wikidata.org/entity/Q18040067,TUBE1,ENSG00000074935,http://www.wikidata.org/entity/Q21126542,Tubulin epsilon 1
http://www.wikidata.org/entity/Q18040206,NME8,ENSG00000086288,http://www.wikidata.org/entity/Q21124689,NME/NM23 family member 8
http://www.wikidata.org/entity/Q18040453,TRMT6,ENSG00000089195,http://www.wikidata.org/entity/Q21122876,TRNA methyltransferase 6
http://www.wikidata.org/entity/Q18041048,SMOX,ENSG00000088826,http://www.wikidata.org/entity/Q3450524,Spermine oxidase
http://www.wikidata.org/entity/Q18041092,SDK2,ENSG00000069188,http://www.wikidata.org/entity/Q21135988,Sidekick cell adhesion molecule 2
http://www.wikidata.org/entity/Q18041270,ZNF586,ENSG00000083828,http://www.wikidata.org/entity/Q21174412,Zinc finger protein 586
http://www.wikidata.org/entity/Q18041391,HAUS4,ENSG00000092036,http://www.wikidata.org/entity/Q21103334,HAUS augmin like complex subunit 4
http://www.wikidata.org/entity/Q18041391,HAUS4,ENSG00000092036,http://www.wikidata.org/entity/Q21149119,HAUS augmin-like complex subunit 4
http://www.wikidata.org/entity/Q18041516,ZCWPW1,ENSG00000078487,http://www.wikidata.org/entity/Q21124766,Zinc finger CW-type and PWWP domain containing 1
http://www.wikidata.org/entity/Q18041516,ZCWPW1,ENSG00000078487,http://www.wikidata.org/entity/Q21149012,Zinc finger CW-type PWWP domain protein 1
http://www.wikidata.org/entity/Q18024796,FUT1,ENSG00000174951,http://www.wikidata.org/entity/Q21112425,Fucosyltransferase 1 (H blood group)
http://www.wikidata.org/entity/Q18025492,GATM,ENSG00000171766,http://www.wikidata.org/entity/Q21114558,Glycine amidinotransferase
http://www.wikidata.org/entity/Q18026165,GLRX,ENSG00000173221,http://www.wikidata.org/entity/Q21103160,Glutaredoxin
http://www.wikidata.org/entity/Q18026833,HCFC1,ENSG00000172534,http://www.wikidata.org/entity/Q21130029,Host cell factor C1
http://www.wikidata.org/entity/Q18027183,HOXC5,ENSG00000172789,http://www.wikidata.org/entity/Q21107644,Homeobox C5
http://www.wikidata.org/entity/Q18027932,INHBC,ENSG00000175189,http://www.wikidata.org/entity/Q21108768,Inhibin subunit beta C
http://www.wikidata.org/entity/Q18028684,LTA,ENSG00000173503,http://www.wikidata.org/entity/Q21124634,Lymphotoxin alpha
http://www.wikidata.org/entity/Q18029171,AFF1,ENSG00000172493,http://www.wikidata.org/entity/Q21116352,AF4/FMR2 family member 1
http://www.wikidata.org/entity/Q18029171,AFF1,ENSG00000172493,http://www.wikidata.org/entity/Q21140158,AF4/FMR2 family member 1
http://www.wikidata.org/entity/Q18029672,MUC7,ENSG00000171195,http://www.wikidata.org/entity/Q21097173,"Mucin 7, secreted"
http://www.wikidata.org/entity/Q18029672,MUC7,ENSG00000171195,http://www.wikidata.org/entity/Q21149758,Mucin-7
http://www.wikidata.org/entity/Q18030494,PGAM1,ENSG00000171314,http://www.wikidata.org/entity/Q21173826,Phosphoglycerate mutase 1
http://www.wikidata.org/entity/Q18030947,PTPRM,ENSG00000173482,http://www.wikidata.org/entity/Q21108320,Protein tyrosine phosphatase receptor type M
http://www.wikidata.org/entity/Q18031023,RAG2,ENSG00000175097,http://www.wikidata.org/entity/Q21126959,Recombination activating 2
http://www.wikidata.org/entity/Q18031023,RAG2,ENSG00000175097,http://www.wikidata.org/entity/Q21151167,V(D)J recombination-activating protein 2
http://www.wikidata.org/entity/Q18031362,SAA1,ENSG00000173432,http://www.wikidata.org/entity/Q21122732,Serum amyloid A1
http://www.wikidata.org/entity/Q18031985,THOP1,ENSG00000172009,http://www.wikidata.org/entity/Q21141626,Thimet oligopeptidase
http://www.wikidata.org/entity/Q18031985,THOP1,ENSG00000172009,http://www.wikidata.org/entity/Q22677740,Thimet oligopeptidase 1
http://www.wikidata.org/entity/Q18032494,ZNF131,ENSG00000172262,http://www.wikidata.org/entity/Q21133063,Zinc finger protein 131
http://www.wikidata.org/entity/Q18032717,FOSL1,ENSG00000175592,http://www.wikidata.org/entity/Q21110792,"FOS like 1, AP-1 transcription factor subunit"
http://www.wikidata.org/entity/Q18033105,TCAP,ENSG00000173991,http://www.wikidata.org/entity/Q7696873,Titin-cap
http://www.wikidata.org/entity/Q18033105,TCAP,ENSG00000173991,http://www.wikidata.org/entity/Q21149455,Titin-cap (Telethonin)
http://www.wikidata.org/entity/Q18033383,TNFRSF10D,ENSG00000173530,http://www.wikidata.org/entity/Q21123353,TNF receptor superfamily member 10d
http://www.wikidata.org/entity/Q18033551,CDK5R2,ENSG00000171450,http://www.wikidata.org/entity/Q21109700,Cyclin dependent kinase 5 regulatory subunit 2
http://www.wikidata.org/entity/Q18033715,HAP1,ENSG00000173805,http://www.wikidata.org/entity/Q21132889,Huntingtin associated protein 1
http://www.wikidata.org/entity/Q18033715,HAP1,ENSG00000173805,http://www.wikidata.org/entity/Q21148834,Huntingtin-associated protein 1
http://www.wikidata.org/entity/Q18033858,CCNE2,ENSG00000175305,http://www.wikidata.org/entity/Q21108333,Cyclin E2
http://www.wikidata.org/entity/Q18033858,CCNE2,ENSG00000175305,http://www.wikidata.org/entity/Q21117671,CCNE2 protein
http://www.wikidata.org/entity/Q18034091,CHST2,ENSG00000175040,http://www.wikidata.org/entity/Q21130059,Carbohydrate sulfotransferase 2
http://www.wikidata.org/entity/Q18034362,TP53I11,ENSG00000175274,http://www.wikidata.org/entity/Q21119676,Tumor protein p53 inducible protein 11
http://www.wikidata.org/entity/Q18034362,TP53I11,ENSG00000175274,http://www.wikidata.org/entity/Q21140252,Tumor protein p53-inducible protein 11
http://www.wikidata.org/entity/Q18034878,ARNT2,ENSG00000172379,http://www.wikidata.org/entity/Q21130018,Aryl hydrocarbon receptor nuclear translocator 2
http://www.wikidata.org/entity/Q18034878,ARNT2,ENSG00000172379,http://www.wikidata.org/entity/Q21150344,Aryl-hydrocarbon receptor nuclear translocator 2 isoform D
http://www.wikidata.org/entity/Q18035135,TRIB1,ENSG00000173334,http://www.wikidata.org/entity/Q21135062,Tribbles pseudokinase 1
http://www.wikidata.org/entity/Q18035453,KAT5,ENSG00000172977,http://www.wikidata.org/entity/Q21112551,Lysine acetyltransferase 5
http://www.wikidata.org/entity/Q18035521,PAIP1,ENSG00000172239,http://www.wikidata.org/entity/Q21126794,Poly(A) binding protein interacting protein 1
http://www.wikidata.org/entity/Q18035521,PAIP1,ENSG00000172239,http://www.wikidata.org/entity/Q21148545,Polyadenylate-binding protein-interacting protein 1
http://www.wikidata.org/entity/Q18035966,UGT2A1,ENSG00000173610,http://www.wikidata.org/entity/Q22680146,UDP glucuronosyltransferase family 2 member A2
http://www.wikidata.org/entity/Q18036157,GLMN,ENSG00000174842,http://www.wikidata.org/entity/Q21173403,"Glomulin, FKBP associated protein"
http://www.wikidata.org/entity/Q18036640,KDM2A,ENSG00000173120,http://www.wikidata.org/entity/Q21114819,Lysine demethylase 2A
http://www.wikidata.org/entity/Q18036686,ZHX3,ENSG00000174306,http://www.wikidata.org/entity/Q21109063,Zinc fingers and homeoboxes 3
http://www.wikidata.org/entity/Q18037245,CLCF1,ENSG00000175505,http://www.wikidata.org/entity/Q21132793,Cardiotrophin like cytokine factor 1
http://www.wikidata.org/entity/Q18037884,SUSD5,ENSG00000173705,http://www.wikidata.org/entity/Q21123915,Sushi domain containing 5
http://www.wikidata.org/entity/Q18037884,SUSD5,ENSG00000173705,http://www.wikidata.org/entity/Q21149877,Sushi domain-containing protein 5
http://www.wikidata.org/entity/Q18038287,OR10H3,ENSG00000171936,http://www.wikidata.org/entity/Q21120183,Olfactory receptor family 10 subfamily H member 3
http://www.wikidata.org/entity/Q18038540,GPR160,ENSG00000173890,http://www.wikidata.org/entity/Q21118996,G protein-coupled receptor 160
http://www.wikidata.org/entity/Q18038540,GPR160,ENSG00000173890,http://www.wikidata.org/entity/Q21151010,Probable G-protein-coupled receptor 160
http://www.wikidata.org/entity/Q18038746,CSDC2,ENSG00000172346,http://www.wikidata.org/entity/Q21112044,Cold shock domain containing C2
http://www.wikidata.org/entity/Q18038746,CSDC2,ENSG00000172346,http://www.wikidata.org/entity/Q21140388,Cold shock domain-containing protein C2
http://www.wikidata.org/entity/Q18038788,GOLIM4,ENSG00000173905,http://www.wikidata.org/entity/Q21133221,Golgi integral membrane protein 4
http://www.wikidata.org/entity/Q18039748,RHOD,ENSG00000173156,http://www.wikidata.org/entity/Q21135386,Ras homolog family member D
http://www.wikidata.org/entity/Q18041274,ZNF562,ENSG00000171466,http://www.wikidata.org/entity/Q21145064,Zinc finger protein 562
http://www.wikidata.org/entity/Q18041274,ZNF562,ENSG00000171466,http://www.wikidata.org/entity/Q21174386,Zinc finger protein 562
http://www.wikidata.org/entity/Q18041426,SSH3,ENSG00000172830,http://www.wikidata.org/entity/Q21126468,Slingshot protein phosphatase 3
http://www.wikidata.org/entity/Q18041591,LRRC8D,ENSG00000171492,http://www.wikidata.org/entity/Q21119329,Leucine rich repeat containing 8 VRAC subunit D
http://www.wikidata.org/entity/Q18041591,LRRC8D,ENSG00000171492,http://www.wikidata.org/entity/Q21149675,Volume-regulated anion channel subunit LRRC8D
http://www.wikidata.org/entity/Q18042735,STOX2,ENSG00000173320,http://www.wikidata.org/entity/Q21127317,Storkhead box 2
http://www.wikidata.org/entity/Q18042907,CD248,ENSG00000174807,http://www.wikidata.org/entity/Q21114034,CD248 molecule
http://www.wikidata.org/entity/Q18043084,HEG1,ENSG00000173706,http://www.wikidata.org/entity/Q21118269,Heart development protein with EGF like domains 1
http://www.wikidata.org/entity/Q18044365,ZBTB4,ENSG00000174282,http://www.wikidata.org/entity/Q21175142,Zinc finger and BTB domain containing 4
http://www.wikidata.org/entity/Q18044655,LSM2,ENSG00000172850,http://www.wikidata.org/entity/Q21116436,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"
http://www.wikidata.org/entity/Q18044957,OPRPN,ENSG00000171199,http://www.wikidata.org/entity/Q21174811,Opiorphin prepropeptide
http://www.wikidata.org/entity/Q18045830,MRPL11,ENSG00000174547,http://www.wikidata.org/entity/Q21107509,Mitochondrial ribosomal protein L11
http://www.wikidata.org/entity/Q18045853,MARCKSL1,ENSG00000175130,http://www.wikidata.org/entity/Q21107912,MARCKS like 1
http://www.wikidata.org/entity/Q18046231,AKIRIN1,ENSG00000174574,http://www.wikidata.org/entity/Q21108185,Akirin 1
http://www.wikidata.org/entity/Q18046310,TEFM,ENSG00000172171,http://www.wikidata.org/entity/Q21134600,"Transcription elongation factor, mitochondrial"
http://www.wikidata.org/entity/Q18046346,SUGCT,ENSG00000175600,http://www.wikidata.org/entity/Q21124586,Succinyl-CoA:glutarate-CoA transferase
http://www.wikidata.org/entity/Q18046356,ZNF408,ENSG00000175213,http://www.wikidata.org/entity/Q21132601,Zinc finger protein 408
http://www.wikidata.org/entity/Q18046360,SHCBP1,ENSG00000171241,http://www.wikidata.org/entity/Q21114869,SHC binding and spindle associated 1
http://www.wikidata.org/entity/Q18046550,ZNF556,ENSG00000172000,http://www.wikidata.org/entity/Q21159957,Zinc finger protein 556
http://www.wikidata.org/entity/Q18047004,PTDSS2,ENSG00000174915,http://www.wikidata.org/entity/Q21133426,Phosphatidylserine synthase 2
http://www.wikidata.org/entity/Q18047100,NETO2,ENSG00000171208,http://www.wikidata.org/entity/Q21124845,Neuropilin and tolloid like 2
http://www.wikidata.org/entity/Q18047271,RBM4B,ENSG00000173914,http://www.wikidata.org/entity/Q21105854,RNA binding motif protein 4B
http://www.wikidata.org/entity/Q18047312,PRSS27,ENSG00000172382,http://www.wikidata.org/entity/Q21122584,Serine protease 27
http://www.wikidata.org/entity/Q18047794,SFT2D3,ENSG00000173349,http://www.wikidata.org/entity/Q21121400,SFT2 domain containing 3
http://www.wikidata.org/entity/Q18047797,ATP5MD,ENSG00000173915,http://www.wikidata.org/entity/Q21136567,ATP synthase membrane subunit DAPIT
http://www.wikidata.org/entity/Q18048541,ATPAF2,ENSG00000171953,http://www.wikidata.org/entity/Q21131132,ATP synthase mitochondrial F1 complex assembly factor 2
http://www.wikidata.org/entity/Q18048720,ZFAND4,ENSG00000172671,http://www.wikidata.org/entity/Q21136902,Zinc finger AN1-type containing 4
http://www.wikidata.org/entity/Q18049109,C1QTNF1,ENSG00000173918,http://www.wikidata.org/entity/Q21173163,C1q and TNF related 1
http://www.wikidata.org/entity/Q18049132,SLC26A9,ENSG00000174502,http://www.wikidata.org/entity/Q22680246,Solute carrier family 26 member 9
http://www.wikidata.org/entity/Q18049333,MORN4,ENSG00000171160,http://www.wikidata.org/entity/Q21112547,MORN repeat containing 4
http://www.wikidata.org/entity/Q18049406,OR52W1,ENSG00000175485,http://www.wikidata.org/entity/Q21121003,Olfactory receptor family 52 subfamily W member 1
http://www.wikidata.org/entity/Q18049665,NLRP13,ENSG00000173572,http://www.wikidata.org/entity/Q21124042,NLR family pyrin domain containing 13
http://www.wikidata.org/entity/Q18050745,OR1N1,ENSG00000171505,http://www.wikidata.org/entity/Q21109127,Olfactory receptor family 1 subfamily N member 1
http://www.wikidata.org/entity/Q18051034,PABPC5,ENSG00000174740,http://www.wikidata.org/entity/Q21126793,Poly(A) binding protein cytoplasmic 5
http://www.wikidata.org/entity/Q18051511,WIPF2,ENSG00000171475,http://www.wikidata.org/entity/Q21130667,WAS/WASL interacting protein family member 2
http://www.wikidata.org/entity/Q18051511,WIPF2,ENSG00000171475,http://www.wikidata.org/entity/Q21144114,WAS/WASL-interacting protein family member 2
http://www.wikidata.org/entity/Q18051785,ZNF524,ENSG00000171443,http://www.wikidata.org/entity/Q21134434,Zinc finger protein 524
